idx,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,lat,lon,indoor,dist_1,dist_2,dist_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
2203,-98748,-97.35,-99592,-99.31,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2204,-98748,-97.35,-99592,-99.31,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2205,-98748,-97.35,-99592,-99.31,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2206,-98748,-97.35,-99592,-97.74,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2207,-98748,-97.35,-99592,-97.74,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2208,-98748,-97.35,-99592,-97.74,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2209,-98748,-97.35,-99592,-97.74,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2210,-98748,-97.35,-99592,-97.74,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2211,-98748,-97.35,-99592,-97.74,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2212,-98748,-97.35,-99592,-97.3,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2213,-98748,-97.35,-99592,-97.3,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2214,-98748,-97.35,-99592,-97.3,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2215,-98748,-97.35,-99592,-97.3,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2216,-98748,-97.35,-99592,-97.3,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2217,-98748,-97.35,-99592,-97.3,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2218,-98748,-97.35,-99592,-97.3,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2219,-98748,-97.35,-99592,-99.0,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2220,-98748,-97.35,-99592,-99.0,-91935,-92.51428571428568,-100.03,-96.85,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2221,-98748,-97.35,-99592,-99.0,-91935,-92.51428571428568,-100.03,-98.9266666666667,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2222,-98748,-97.35,-99592,-99.0,-91935,-92.51428571428568,-100.03,-101.03,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2223,-98748,-97.35,-99592,-99.0,-91935,-92.51428571428568,-100.03,-101.03,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2224,-98748,-97.35,-99592,-99.0,-91935,-92.51428571428568,-100.03,-101.03,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2225,-98748,-97.35,-99592,-99.0,-91935,-92.51428571428568,-100.03,-101.03,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2226,-98748,-97.35,-99592,-99.25,-91935,-92.51428571428568,-100.03,-101.03,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2227,-98748,-97.35,-99592,-99.25,-91935,-92.51428571428568,-100.03,-101.03,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2228,-98748,-97.35,-99592,-99.25,-91935,-92.51428571428568,-100.03,-101.03,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2229,-98748,-97.35,-99592,-99.25,-91935,-92.51428571428568,-100.03,-101.03,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2230,-98748,-97.35,-99592,-99.25,-91935,-92.51428571428568,-100.03,-101.03,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
2231,-98748,-97.35,-99592,-99.25,-91935,-92.51428571428568,-100.03,-101.03,-115.0,-8.055494,-34.951316,True,1.3374636059038945,0.7869496111746128,0.7259985364660299,6,3,3,3,3,0
